#;fecha;conversion_dolar
0;2017-01-01;3164.72
1;2017-01-02;3207.54
2;2017-01-03;3209.78
3;2017-01-04;3190.75
4;2017-01-05;3250.22
5;2017-01-06;3348.36
6;2017-01-07;3348.36
7;2017-01-08;3348.36
8;2017-01-09;3355.23
9;2017-01-10;3351.73
10;2017-01-11;3353.11
11;2017-01-12;3401.44
12;2017-01-13;3510.54
13;2017-01-14;3510.54
