fecha;material;precio_local;cantidad;precio_total_local;total_dolar;conversion_dolar;cost_dolar
2018-11-06;GORRA;1250;1;1250;5.21245986405905;239.81;5.21245986405905
2018-11-07;GORRA;1300;3;3900;16.1057195952922;242.15;5.368573198430734
2018-11-07;FRANELA;600;1;600;2.47780301466033;242.15;2.47780301466033
2018-11-07;FRANELA;600;2;1200;4.95560602932067;242.15;2.477803014660335
2018-11-07;FRANELA NIÑO;500;4;2000;8.25934338220111;242.15;2.0648358455502773
2018-11-08;FRANELA;650;1;650;2.66776113277242;243.65;2.66776113277242
2018-11-09;GORRA;1430;1;1430;5.7031187684454;250.74;5.7031187684454
2018-11-10;FRANELA;1650;3;4950;19.7415649676956;250.74;6.580521655898533
2018-11-10;FRANELA;1760;1;1760;7.01922309962511;250.74;7.01922309962511
2018-11-10;FRANELA NIÑO;1170;1;1170;4.66618808327351;250.74;4.66618808327351
2018-11-10;FRANELILLA;1040;4;4160;16.5908909627503;250.74;4.147722740687575
2018-11-10;FRANELA NIÑO;800;1;800;3.19055595437505;250.74;3.19055595437505
2018-11-10;FRANELA NIÑO;860;1;860;3.42984765095318;250.74;3.42984765095318
2018-11-10;FRANELA;1690;4;6760;26.9601978144692;250.74;6.7400494536173
2018-11-10;GORRA;1430;1;1430;5.7031187684454;250.74;5.7031187684454
2018-11-10;FRANELA;700;1;700;2.79173646007817;250.74;2.79173646007817
2018-11-10;FRANELA;1690;1;1690;6.74004945361729;250.74;6.74004945361729
2018-11-10;FRANELA;1560;1;1560;6.22158411103135;250.74;6.22158411103135
2018-11-10;FRANELA;1550;1;1550;6.18170216160166;250.74;6.18170216160166
2018-11-14;FRANELILLA;1300;1;1300;4.99826982967434;260.09;4.99826982967434
2018-11-14;FRANELA;1750;1;1750;6.72844015533085;260.09;6.72844015533085
2018-11-14;FRANELA;1700;1;1700;6.53619900803568;260.09;6.53619900803568
2018-11-14;FRANELA;1800;1;1800;6.92068130262602;260.09;6.92068130262602
2018-11-14;FRANELA;1540;1;1540;5.92102733669115;260.09;5.92102733669115
2018-11-14;FRANELA;1900;1;1900;7.30516359721635;260.09;7.30516359721635
2018-11-15;FRANELA;1600;1;1600;6.0755648376685;263.35;6.0755648376685
2018-11-15;FRANELA;2000;1;2000;7.59445604708563;263.35;7.59445604708563
2018-11-17;GORRA;1250;6;7500;27.735660663437;270.41;4.622610110572833
2018-11-17;FRANELA NIÑO;883;6;5298;19.5924706926519;270.41;3.26541178210865
2018-11-17;FRANELA;1858;5;9290;34.3552383417773;270.41;6.871047668355461
2018-11-17;GORRA;1680;1;1680;6.21278798860989;270.41;6.21278798860989
2018-11-17;GORRA;1600;1;1600;5.91694094153323;270.41;5.91694094153323
2018-11-17;PORTA COSMETICO;1350;6;8100;29.954513516512;270.41;4.992418919418667
2018-11-17;TULA;1467;2;2934;10.8501904515366;270.41;5.4250952257683
2018-11-17;BANDOLERA;1467;1;1467;5.42509522576828;270.41;5.42509522576828
2018-11-21;FRANELA;1500;2;3000;9.6373156863375;311.29;4.81865784316875
2018-11-21;FRANELA;1400;2;2800;8.994827973915;311.29;4.4974139869575
2018-11-23;GORRA;2100;1;2100;6.43836036422724;326.17;6.43836036422724
2018-11-24;CARTUCHERA;1850;1;1850;5.67188889229543;326.17;5.67188889229543
2018-11-24;FRANELILLA;1300;2;2600;7.97130330809087;326.17;3.985651654045435
2018-11-26;FRANELA;1000;1;1000;3.00084023526587;333.24;3.00084023526587
2018-11-30;VASO;950;4;3800;9.35614920595839;406.15;2.3390373014895975
2018-11-30;CARTUCHERA;1800;1;1800;4.43186015019082;406.15;4.43186015019082
2018-12-01;VASO;0;3; -   ;25;406.15;8.333333333333334
2018-12-01;FRANELA;2600;1;2600;6.40157577249785;406.15;6.40157577249785
2018-12-01;VASO;1000;2;2000;4.92428905576757;406.15;2.462144527883785
2018-12-01;VASO;0;5; -   ;10;406.15;2.0
2018-12-01;TAZA;0;1; -   ;5.5;406.15;5.5
2018-12-01;FRANELA NIÑO;0;4; -   ;20;406.15;5.0
2018-12-01;FRANELA;0;1; -   ;7;406.15;7.0
2018-12-01;GORRA;0;1; -   ;7;406.15;7.0
2018-12-01;VIAJERA;0;2; -   ;10;406.15;5.0
2018-12-01;GORRA;2750;1;2750;6.77089745168041;406.15;6.77089745168041
2018-12-01;MANILLA;1000;1;1000;2.46214452788379;406.15;2.46214452788379
2018-12-01;VASO;900;1;900;2.21593007509541;406.15;2.21593007509541
2018-12-03;VASO;1220;1;1220;2.88048354346697;423.54;2.88048354346697
2018-12-04;GORRA;2750;1;2750;5.89888242991055;466.19;5.89888242991055
2018-12-04;BANDOLERA;3570;1;3570;7.65782191810206;466.19;7.65782191810206
2018-12-04;FRANELA;2250;2;4500;9.65271670348999;466.19;4.826358351744995
2018-12-04;FRANELA;1500;3;4500;9.65271670348999;466.19;3.217572234496663
2018-12-04;FRANELA;2250;1;2250;4.826358351745;466.19;4.826358351745
2018-12-04;FRANELA;3500;1;3500;7.50766854715888;466.19;7.50766854715888
2018-12-04;TAZA;2000;3;6000;12.8702889379867;466.19;4.290096312662233
2018-12-04;LLAVERO;1000;1;1000;2.14504815633111;466.19;2.14504815633111
2018-12-04;FRANELA;4000;1;4000;8.58019262532444;466.19;8.58019262532444
2018-12-04;CARTUCHERA;2750;1;2750;5.89888242991055;466.19;5.89888242991055
2018-12-04;FRANELA;1200;1;1200;2.57405778759733;466.19;2.57405778759733
2018-12-04;FRANELA;3000;1;3000;6.43514446899333;466.19;6.43514446899333
2018-12-05;FRANELA;0;3; -   ;21;498.64;7.0
2018-12-05;GORRA;0;2; -   ;16;498.64;8.0
2018-12-06;TAZA;2400;1;2400;4.55278383761738;527.15;4.55278383761738
2018-12-07;FRANELA NIÑO;0;4; -   ;20;530.74;5.0
2018-12-08;BANDOLERA;4200;1;4200;7.91347929306252;530.74;7.91347929306252
2018-12-08;TAZA;2700;1;2700;5.08723668839733;530.74;5.08723668839733
2018-12-08;BANDOLERA;4200;1;4200;7.91347929306252;530.74;7.91347929306252
2018-12-08;FRANELA;4800;1;4800;9.04397633492859;530.74;9.04397633492859
2018-12-08;TAZA;2700;1;2700;5.08723668839733;530.74;5.08723668839733
2018-12-09;TAZA;2700;1;2700;5.08723668839733;530.74;5.08723668839733
2018-12-09;VASO;1800;6;10800;20.3489467535893;530.74;3.3914911255982165
2018-12-09;PULSERITA;2500;2;5000;9.42080868221728;530.74;4.71040434110864
2018-12-10;CARTUCHERA;0;2; -   ;20;550.29;10.0
2018-12-10;VASO;1800;1;1800;3.27100256228534;550.29;3.27100256228534
2018-12-12;VASO;1800;5;9000;15.431304974024;583.23;3.0862609948048
2018-12-12;FRANELA;0;3; -   ;nan;583.23;nan
2018-12-12;FRANELA;0;1; -   ;34;583.23;34.0
2018-12-13;VASO;2500;1;2500;4.15911094844366;601.09;4.15911094844366
2018-12-13;PORTA COSMETICO;4200;1;4200;6.98730639338535;601.09;6.98730639338535
2018-12-13;FRANELA;0;3; -   ;20;601.09;6.666666666666667
2018-12-13;TULA;6500;2;13000;21.627376931907;601.09;10.8136884659535
2018-12-13;CARTUCHERA;3300;5;16500;27.4501322597282;601.09;5.49002645194564
2018-12-13;FRANELA;0;11; -   ;nan;601.09;nan
2018-12-13;FRANELA;25000;2;50000;83.1822189688732;601.09;41.5911094844366
2018-12-13;GORRA;0;4; -   ;nan;601.09;nan
2018-12-15;GORRA;4200;1;4200;6.48859089434411;647.29;6.48859089434411
2018-12-15;FRANELA;0;2; -   ;10;647.29;5.0
2018-12-15;FRANELA;6400;1;6400;9.88737660090531;647.29;9.88737660090531
2018-12-21;VASO;0;6; -   ;18;686.73;3.0
2018-12-21;FRANELA;0;4; -   ;28;686.73;7.0
2018-12-21;FRANELA;0;2; -   ;12;686.73;6.0
2018-12-21;FRANELA NIÑO;0;1; -   ;4;686.73;4.0
2018-12-21;FRANELA;0;4; -   ;30;686.73;7.5
2018-12-21;GORRA;0;7; -   ;42;686.73;6.0
2018-12-21;FRANELA;8500;2;17000;24.7549983253972;686.73;12.3774991626986
2018-12-21;TULA;7650;2;15300;22.2794984928575;686.73;11.13974924642875
2018-12-21;FRANELA NIÑO;3400;1;3400;4.95099966507944;686.73;4.95099966507944
2018-12-21;FRANELA NIÑO;4500;1;4500;6.55279367436984;686.73;6.55279367436984
2018-12-21;PULSERITA;3600;1;3600;5.24223493949587;686.73;5.24223493949587
2018-12-21;VASO;2300;1;2300;3.34920565578903;686.73;3.34920565578903
2018-12-23;VASO;0;8; -   ;20;686.73;2.5
2018-12-24;TULA;7650;1;7650;11.1397492464287;686.73;11.1397492464287
2018-12-26;VASO;2550;4;10200;14.8529989952383;686.73;3.713249748809575
2018-12-27;FRANELA;0;1; -   ;9;710.54;9.0
2019-01-03;VASO;2200;9;19800;24.4155075466114;810.96;2.7128341718457114
2019-01-07;FRANELA;10000;1;10000;10.9808055518953;910.68;10.9808055518953
2019-01-07;PULSERA;2500;1;2500;2.74520138797382;910.68;2.74520138797382
2019-01-07;PULSERA;1500;1;1500;1.64712083278429;910.68;1.64712083278429
2019-01-08;GORRA;8450;1;8450;8.61058745605543;981.35;8.61058745605543
2019-01-08;FRANELA;0;1; -   ;7;981.35;7.0
2019-01-10;FRANELA;0;2; -   ;20;1890.12;10.0
2019-01-17;FRANELA;27000;1;27000;9.14640343091755;2951.98;9.14640343091755
2019-01-18;FRANELA;12000;1;12000;4.13383995838601;2902.87;4.13383995838601
2019-01-19;VASO;8000;1;8000;2.75589330559067;2902.87;2.75589330559067
2019-01-19;GORRA;17500;1;17500;6.0285166059796;2902.87;6.0285166059796
2019-01-22;FRANELA;10000;1;10000;4.11265381325262;2431.52;4.11265381325262
2019-01-22;FRANELA;0;2; -   ;20;2431.52;10.0
2019-01-23;FRANELA;0;1; -   ;12;2380.61;12.0
2019-01-26;FRANELA;30000;1;30000;11.7148145544856;2560.86;11.7148145544856
2019-01-26;PULSERITA;2000;3;6000;2.34296291089712;2560.86;0.7809876369657066
2019-01-26;FRANELA;25000;1;25000;9.76234546207134;2560.86;9.76234546207134
2019-01-26;COLLAR MAPA;8000;1;8000;3.12395054786283;2560.86;3.12395054786283
2019-01-26;PULSERA;6000;1;6000;2.34296291089712;2560.86;2.34296291089712
2019-01-29;CARTUCHERA;13000;1;13000;4.06743176101022;3196.12;4.06743176101022
2019-02-05;TAZA;0;1; -   ;4;2486.25;4.0
2019-02-05;VASO;0;1; -   ;3;2486.25;3.0
2019-02-07;PULSERA;0;2; -   ;7;2808.33;3.5
2019-02-07;GORRA;0;1; -   ;8;2808.33;8.0
2019-02-08;COLLAR MAPA;0;1; -   ;5;3120.46;5.0
2019-02-08;FRANELA;25000;1;25000;8.01163930958897;3120.46;8.01163930958897
2019-02-08;FRANELA;35000;2;70000;22.4325900668491;3120.46;11.21629503342455
2019-02-08;FRANELA;30000;2;60000;19.2279343430135;3120.46;9.61396717150675
2019-02-08;VASO;10000;3;30000;9.61396717150677;3120.46;3.20465572383559
2019-02-08;FRANELA;28000;2;56000;17.9460720534793;3120.46;8.97303602673965
2019-02-08;FRANELA;0;1; -   ;9;3120.46;9.0
2019-02-08;VASO;0;6; -   ;24;3120.46;4.0
2019-02-08;CARTUCHERA;0;1; -   ;5;3120.46;5.0
2019-02-08;FRANELA;25000;2;50000;16.0232786191779;3120.46;8.01163930958895
2019-02-08;FRANELA;35000;1;35000;11.2162950334246;3120.46;11.2162950334246
2019-02-08;FRANELA;30000;1;30000;9.61396717150677;3120.46;9.61396717150677
2019-02-08;GORRA;20000;1;20000;6.40931144767118;3120.46;6.40931144767118
2019-02-08;VASO;12000;1;12000;3.84558686860271;3120.46;3.84558686860271
2019-02-08;FRANELA NIÑO;15000;2;30000;9.61396717150677;3120.46;4.806983585753385
2019-02-08;PULSERA;8000;1;8000;2.56372457906847;3120.46;2.56372457906847
2019-02-08;FRANELA NIÑO;15000;1;15000;4.80698358575338;3120.46;4.80698358575338
2019-02-08;VASO;12000;1;12000;3.84558686860271;3120.46;3.84558686860271
2019-02-08;FRANELILLA;18000;2;36000;11.5367606058081;3120.46;5.76838030290405
2019-02-08;FRANELA NIÑO;10000;1;10000;3.20465572383559;3120.46;3.20465572383559
2019-02-13;FRANELA;28000;2;56000;17.2123916925621;3253.47;8.60619584628105
2019-02-13;FRANELA;0;2; -   ;20;3253.47;10.0
2019-02-13;FRANELA;20000;5;100000;30.736413736718;3253.47;6.1472827473436
2019-02-13;FRANELA;0;1; -   ;12;3253.47;12.0
2019-02-13;TAZA;0;1; -   ;5;3253.47;5.0
2019-02-13;BANDOLERA;0;1; -   ;8;3253.47;8.0
2019-02-13;VIAJERA;0;2; -   ;10;3253.47;5.0
2019-02-13;FRANELA;0;1; -   ;5;3253.47;5.0
2019-02-13;FRANELA;35000;1;35000;10.7577448078513;3253.47;10.7577448078513
2019-02-13;FRANELA;0;3; -   ;27;3253.47;9.0
2019-02-14;TAZA;15000;2;30000;9.38923055255622;3195.15;4.69461527627811
2019-02-14;FRANELA NIÑO;10000;1;10000;3.12974351751874;3195.15;3.12974351751874
2019-02-14;VASO;12000;1;12000;3.75569222102249;3195.15;3.75569222102249
2019-02-15;BODY BEBE;5500;2;11000;3.65391450504406;3010.47;1.82695725252203
2019-02-16;FRANELA;25000;1;25000;8.30435114782742;3010.47;8.30435114782742
2019-02-16;FRANELA;20000;1;20000;6.64348091826193;3010.47;6.64348091826193
2019-02-16;CARTUCHERA;15000;1;15000;4.98261068869645;3010.47;4.98261068869645
2019-02-18;FRANELA;0;2; -   ;22;3015.58;11.0
2019-02-19;VASO;12000;4;48000;15.0923462938857;3180.42;3.773086573471425
2019-02-19;TAZA;15000;1;15000;4.71635821683929;3180.42;4.71635821683929
2019-02-20;FRANELA NIÑO;10000;1;10000;3.0113769822389;3320.74;3.0113769822389
2019-02-20;FRANELILLA;18000;1;18000;5.42047856803002;3320.74;5.42047856803002
2019-02-20;FRANELA NIÑO;10000;3;30000;9.0341309467167;3320.74;3.0113769822389003
2019-02-20;FRANELA NIÑO;0;1; -   ;5;3320.74;5.0
2019-02-26;FRANELA NIÑO;10000;3;30000;8.06427766920871;3720.11;2.6880925564029035
2019-02-26;FRANELA;45000;1;45000;12.0964165038131;3720.11;12.0964165038131
2019-02-26;FRANELA;40000;1;40000;10.7523702256116;3720.11;10.7523702256116
2019-02-26;FRANELA;20000;2;40000;10.7523702256116;3720.11;5.3761851128058
2019-02-26;FRANELA;25000;1;25000;6.72023139100726;3720.11;6.72023139100726
2019-02-26;FRANELA;15000;2;30000;8.06427766920871;3720.11;4.032138834604355
2019-02-26;FRANELA;0;1; -   ;10;3720.11;10.0
2019-02-26;FRANELA NIÑO;10000;1;10000;2.6880925564029;3720.11;2.6880925564029
2019-02-27;FRANELA NIÑO;15000;1;15000;4.02885736233394;3723.14;4.02885736233394
2019-02-27;FRANELA NIÑO;10000;15;150000;40.2885736233394;3723.14;2.6859049082226267
2019-02-28;FRANELA NIÑO;10000;1;10000;2.7018848348608;3701.12;2.7018848348608
2019-02-28;FRANELA NIÑO;10000;15;150000;40.528272522912;3701.12;2.7018848348607998
2019-03-01;FRANELA NIÑO;10000;7;70000;18.8404509865668;3715.41;2.6914929980809714
2019-03-01;FRANELA;25000;1;25000;6.72873249520241;3715.41;6.72873249520241
2019-03-01;FRANELA;15000;1;15000;4.03723949712145;3715.41;4.03723949712145
2019-03-01;PULSERA;12000;1;12000;3.22979159769716;3715.41;3.22979159769716
2019-03-01;FRANELA;0;3; -   ;30;3715.41;10.0
2019-03-01;FRANELA;38000;6;228000;61.366040356246;3715.41;10.227673392707667
2019-03-01;FRANELA;0;21; -   ;150;3715.41;7.142857142857143
2019-03-03;FRANELA;25000;6;150000;40.3723949712145;3715.41;6.728732495202416
2019-03-04;FRANELA;30000;2;60000;16.1489579884858;3715.41;8.0744789942429
2019-03-13;VASO;0;16; -   ;98;3478.14;6.125
2019-03-15;FRANELA;30000;1;30000;8.59502806276663;3490.39;8.59502806276663
2019-03-16;FRANELA;46500;2;93000;26.6445869945765;3490.39;13.32229349728825
2019-03-16;FRANELA;18000;3;54000;15.4710505129799;3490.39;5.157016837659967
2019-03-16;PULSERA;10000;1;10000;2.86500935425554;3490.39;2.86500935425554
2019-03-16;FRANELA NIÑO;10000;2;20000;5.73001870851108;3490.39;2.86500935425554
2019-03-21;FRANELA;0;3; -   ;30;3427.24;10.0
2019-03-22;FRANELA;28000;6;168000;48.4863877352528;3464.89;8.081064622542133
2019-03-23;BRAZALETE;16000;1;16000;4.61775121288122;3464.89;4.61775121288122
2019-03-28;FRANELA;48000;5;240000;66.1049581472984;3630.59;13.22099162945968
2019-04-04;FRANELA;22500;2;45000;12.0941732960654;3720.8;6.0470866480327
2019-04-04;FRANELA;48000;1;48000;12.9004515158031;3720.8;12.9004515158031
2019-04-04;FRANELA;40000;2;80000;21.5007525263384;3720.8;10.7503762631692
2019-04-04;FRANELA;28000;6;168000;45.1515803053107;3720.8;7.525263384218451
2019-04-04;FRANELA;35000;2;70000;18.8131584605461;3720.8;9.40657923027305
2019-04-04;FRANELA;45000;1;45000;12.0941732960654;3720.8;12.0941732960654
2019-04-04;FRANELA;40000;1;40000;10.7503762631692;3720.8;10.7503762631692
2019-04-04;FRANELA;46000;1;46000;12.3629327026446;3720.8;12.3629327026446
2019-04-04;VASO;18000;1;18000;4.83766931842615;3720.8;4.83766931842615
2019-04-05;VIAJERA;24000;1;24000;6.33302195975365;3789.66;6.33302195975365
2019-04-06;FRANELA;40000;1;40000;10.5550365995894;3789.66;10.5550365995894
2019-04-06;FRANELA;45000;1;45000;11.8744161745381;3789.66;11.8744161745381
2019-04-07;FRANELA;40000;2;80000;21.1100731991788;3789.66;10.5550365995894
2019-04-08;FRANELA;35000;2;70000;18.4252225503667;3799.14;9.21261127518335
2019-04-10;FRANELA;40000;1;40000;9.97638091817622;4009.47;9.97638091817622
2019-04-11;FRANELA;30000;2;60000;14.9239995323813;4020.37;7.46199976619065
2019-04-12;FRANELA NIÑO;20000;2;40000;8.87299636650799;4508.06;4.436498183253995
2019-04-13;FRANELA;55000;1;55000;12.2003700039485;4508.06;12.2003700039485
2019-04-13;GORRA;45000;1;45000;9.98212091232149;4508.06;9.98212091232149
2019-04-14;FRANELA;63000;2;126000;27.9499385545002;4508.06;13.9749692772501
2019-04-14;FRANELA;67500;1;67500;14.9731813684822;4508.06;14.9731813684822
2019-04-17;FRANELA;50000;2;100000;20.0693999851486;4982.71;10.0346999925743
2019-04-17;FRANELA NIÑO;15000;1;15000;3.0104099977723;4982.71;3.0104099977723
2019-04-23;FRANELA;0;2; -   ;20;5286.41;10.0
2019-04-23;COLLAR MAPA;25000;1;25000;4.72910727696111;5286.41;4.72910727696111
2019-04-23;BANDOLERA;45000;1;45000;8.51239309853001;5286.41;8.51239309853001
2019-04-23;FRANELA;0;5; -   ;50;5286.41;10.0
2019-04-24;TAZA;23000;1;23000;4.36459139833918;5269.68;4.36459139833918
2019-04-25;FRANELA;39200;1;39200;7.27377987909197;5389.22;7.27377987909197
2019-04-25;BODY BEBE;0;1; -   ;3;5389.22;3.0
2019-04-27;FRANELA;0;1; -   ;10;5627.63;10.0
2019-04-28;FRANELA NIÑO;0;2; -   ;29;5627.63;14.5
2019-04-29;FRANELA;70000;1;70000;12.0404421250348;5813.74;12.0404421250348
2019-04-29;FRANELA;80000;1;80000;13.7605052857541;5813.74;13.7605052857541
2019-05-01;FRANELA NIÑO;0;2; -   ;9;6124.24;4.5
2019-05-02;TAZA;0;1; -   ;4;6138.22;4.0
2019-05-03;FRANELA;72000;1;72000;11.7775225981215;6113.34;11.7775225981215
2019-05-03;FRANELA;66000;1;66000;10.7960623816114;6113.34;10.7960623816114
2019-05-03;FRANELA;54000;1;54000;8.83314194859111;6113.34;8.83314194859111
2019-05-03;FRANELA NIÑO;42000;1;42000;6.87022151557087;6113.34;6.87022151557087
2019-05-03;FRANELA NIÑO;42000;1;42000;6.87022151557087;6113.34;6.87022151557087
2019-05-03;GORRA;0;1; -   ;10;6113.34;10.0
2019-05-03;CARTUCHERA;0;1; -   ;5;6113.34;5.0
2019-05-06;ESTAMPADO;0;1; -   ;15;6011.61;15.0
2019-05-06;FRANELA NIÑO;0;2; -   ;14;6011.61;7.0
2019-05-06;FRANELA;0;1; -   ;10;6011.61;10.0
2019-05-06;FRANELA;0;1; -   ;13;6011.61;13.0
2019-05-06;PULSERA;0;1; -   ;3;6011.61;3.0
2019-05-06;FRANELA;0;1; -   ;10;6011.61;10.0
2019-05-07;FRANELA;0;2; -   ;26;6009.44;13.0
2019-05-07;FRANELA;0;1; -   ;10;6009.44;10.0
2019-05-07;FRANELA;0;1; -   ;10;6009.44;10.0
2019-05-07;FRANELA;0;1; -   ;3;6009.44;3.0
2019-05-09;PORTA COSMETICO;42000;1;42000;7.2162344657667;5820.21;7.2162344657667
2019-05-09;GORRA;0;1; -   ;10;5820.21;10.0
2019-05-10;FRANELA;0;2; -   ;22;5790.21;11.0
2019-05-10;FRANELA;0;1; -   ;6;5790.21;6.0
2019-05-10;FRANELA;0;6; -   ;48;5790.21;8.0
2019-05-10;PULSERA;12000;1;12000;2.07246369302668;5790.21;2.07246369302668
2019-05-11;FRANELA;0;4; -   ;32;5790.21;8.0
2019-05-11;FRANELA;0;3; -   ;15;5790.21;5.0
2019-05-12;GORRA;60000;1;60000;10.3623184651334;5790.21;10.3623184651334
2019-05-12;FRANELA;0;2; -   ;24;5790.21;12.0
2019-05-12;FRANELA NIÑO;0;3; -   ;16;5790.21;5.333333333333333
2019-05-12;COLLAR MAPA;28500;1;28500;4.92210127093836;5790.21;4.92210127093836
2019-05-12;FRANELA;0;1; -   ;12;5790.21;12.0
2019-05-12;PULSERA;0;1; -   ;3;5790.21;3.0
2019-05-12;FRANELA NIÑO;0;1; -   ;3;5790.21;3.0
2019-05-12;BODY BEBE;0;1; -   ;2;5790.21;2.0
2019-05-14;GORRA;0;1; -   ;10;5602.74;10.0
2019-05-14;LLAVERO;0;4; -   ;8;5602.74;2.0
2019-05-14;VASO;0;2; -   ;8;5602.74;4.0
2019-05-14;FRANELA;84000;1;84000;14.9926643035372;5602.74;14.9926643035372
2019-05-14;VASO;24000;4;96000;17.1344734897568;5602.74;4.2836183724392
2019-05-14;PORTA COSMETICO;30000;1;30000;5.354522965549;5602.74;5.354522965549
2019-05-17;FRANELA;60000;1;60000;10.5153576798915;5705.94;10.5153576798915
2019-05-17;FRANELA;0;1; -   ;14;5705.94;14.0
2019-05-17;FRANELA;0;1; -   ;13;5705.94;13.0
2019-05-17;FRANELA;0;1; -   ;7;5705.94;7.0
2019-05-18;VASO;24000;2;48000;8.41228614391319;5705.94;4.206143071956595
2019-05-18;FRANELA;80000;3;240000;42.0614307195659;5705.94;14.020476906521965
2019-05-19;FRANELA NIÑO;62000;2;124000;21.7317392051091;5705.94;10.86586960255455
2019-05-19;FRANELA;74000;1;74000;12.9689411385328;5705.94;12.9689411385328
2019-05-20;FRANELA;66000;2;132000;22.7816379997722;5794.14;11.3908189998861
2019-05-20;FRANELA NIÑO;20000;2;40000;6.90352666659763;5794.14;3.451763333298815
2019-05-21;FRANELA;0;2; -   ;20;5777.33;10.0
2019-05-22;FRANELA;72000;1;72000;12.4064561819476;5803.43;12.4064561819476
2019-05-22;FRANELA;0;2; -   ;nan;5803.43;nan
2019-05-22;PULSERA;20000;1;20000;3.44623782831877;5803.43;3.44623782831877
2019-05-22;FRANELA NIÑO;21000;1;21000;3.61854971973471;5803.43;3.61854971973471
2019-05-23;FRANELA;0;1; -   ;17;5885.22;17.0
2019-05-24;VASO;25200;1;25200;4.25788595962105;5918.43;4.25788595962105
2019-05-24;LLAVERO;15750;1;15750;2.66117872476315;5918.43;2.66117872476315
2019-05-24;LLAVERO;15750;2;31500;5.32235744952631;5918.43;2.661178724763155
2019-05-24;LLAVERO;15750;2;31500;5.32235744952631;5918.43;2.661178724763155
2019-05-24;VASO;25200;1;25200;4.25788595962105;5918.43;4.25788595962105
2019-05-24;FRANELA;81900;1;81900;13.8381293687684;5918.43;13.8381293687684
2019-05-24;FRANELA NIÑO;44100;1;44100;7.45130042933683;5918.43;7.45130042933683
2019-05-25;FRANELA;50000;1;50000;8.44818642781954;5918.43;8.44818642781954
2019-05-25;GORRA;0;1; -   ;10;5918.43;10.0
2019-05-25;FRANELA;0;1; -   ;14;5918.43;14.0
2019-05-25;BODY BEBE;0;1; -   ;3;5918.43;3.0
2019-05-25;FRANELA NIÑO;0;1; -   ;3;5918.43;3.0
2019-05-27;FRANELA;0;1; -   ;14;5948.63;14.0
2019-05-28;FRANELA NIÑO;20000;2;40000;6.45524658235039;6196.51;3.227623291175195
2019-05-28;FRANELA;80000;3;240000;38.7314794941023;6196.51;12.910493164700767
2019-05-28;FRANELA;90000;1;90000;14.5243048102884;6196.51;14.5243048102884
2019-05-28;FRANELA;45000;1;45000;7.26215240514419;6196.51;7.26215240514419
2019-05-28;TAZA;0;1; -   ;4;6196.51;4.0
2019-05-28;FRANELA;0;1; -   ;16;6196.51;16.0
2019-05-28;FRANELA;81900;1;81900;13.2171173773624;6196.51;13.2171173773624
2019-05-30;FRANELA;80000;4;320000;51.0177238761353;6272.33;12.754430969033825
2019-05-30;ESTAMPADO;20000;2;40000;6.37721548451692;6272.33;3.18860774225846
2019-05-30;PULSERA;10000;1;10000;1.59430387112923;6272.33;1.59430387112923
