fecha;material;precio_local;cantidad;precio_total_local;total_dolar;conversion_dolar
2019-02-20;FRANELILLA;18000.0;1;18000;nan;3320.74
2019-02-20;FRANELA NIÑO;10000.0;3;30000;nan;3320.74
2019-02-20;FRANELA NIÑO;0.0;1; -   ;5.0;3320.74
2019-02-26;FRANELA NIÑO;10000.0;3;30000;nan;3720.11
2019-02-26;FRANELA;45000.0;1;45000;nan;3720.11
2019-02-26;FRANELA;40000.0;1;40000;nan;3720.11
2019-02-26;FRANELA;20000.0;2;40000;nan;3720.11
2019-02-26;FRANELA;25000.0;1;25000;nan;3720.11
2019-02-26;FRANELA;15000.0;2;30000;nan;3720.11
2019-02-26;FRANELA;0.0;1; -   ;10.0;3720.11
2019-02-26;FRANELA NIÑO;10000.0;1;10000;nan;3720.11
2019-02-27;FRANELA NIÑO;15000.0;1;15000;nan;3723.14
2019-02-27;FRANELA NIÑO;10000.0;15;150000;nan;3723.14
2019-02-28;FRANELA NIÑO;10000.0;1;10000;nan;3701.12
2019-02-28;FRANELA NIÑO;10000.0;15;150000;nan;3701.12
2019-03-01;FRANELA NIÑO;10000.0;7;70000;nan;3715.41
2019-03-01;FRANELA;25000.0;1;25000;nan;3715.41
2019-03-01;FRANELA;15000.0;1;15000;nan;3715.41
2019-03-01;PULSERA;12000.0;1;12000;nan;3715.41
2019-03-01;FRANELA;0.0;3; -   ;30.0;3715.41
2019-03-01;FRANELA;38000.0;6;228000;nan;3715.41
2019-03-01;FRANELA;0.0;21; -   ;150.0;3715.41
2019-03-03;FRANELA;25000.0;6;150000;nan;3715.41
2019-03-04;FRANELA;30000.0;2;60000;nan;3715.41
2019-03-07;FRANELA;0.0; -   ;85;nan;3673.74
2019-03-13;VASO;0.0;16; -   ;98.0;3478.14
2019-03-15;FRANELA;30000.0;1;30000;nan;3490.39
2019-03-16;FRANELA;46500.0;2;93000;nan;3490.39
2019-03-16;FRANELA;18000.0;3;54000;nan;3490.39
2019-03-16;PULSERA;10000.0;1;10000;nan;3490.39
2019-03-16;FRANELA NIÑO;10000.0;2;20000;nan;3490.39
2019-03-21;FRANELA;0.0;3; -   ;30.0;3427.24
2019-03-22;FRANELA;28000.0;6;168000;nan;3464.89
2019-03-23;BRAZALETE;16000.0;1;16000;nan;3464.89
2019-03-28;FRANELA;48000.0;5;240000;nan;3630.59
2019-04-04;FRANELA;22500.0;2;45000;nan;3720.8
2019-04-04;FRANELA;48000.0;1;48000;nan;3720.8
2019-04-04;FRANELA;40000.0;2;80000;nan;3720.8
2019-04-04;FRANELA;28000.0;6;168000;nan;3720.8
2019-04-04;FRANELA;35000.0;2;70000;nan;3720.8
2019-04-04;FRANELA;45000.0;1;45000;nan;3720.8
2019-04-04;FRANELA;40000.0;1;40000;nan;3720.8
2019-04-04;FRANELA;46000.0;1;46000;nan;3720.8
2019-04-04;VASO;18000.0;1;18000;nan;3720.8
2019-04-05;VIAJERA;24000.0;1;24000;nan;3789.66
2019-04-06;FRANELA;40000.0;1;40000;nan;3789.66
2019-04-06;FRANELA;45000.0;1;45000;nan;3789.66
2019-04-07;FRANELA;40000.0;2;80000;nan;3789.66
2019-04-08;FRANELA;35000.0;2;70000;nan;3799.14
2019-04-10;FRANELA;40000.0;1;40000;nan;4009.47
2019-04-11;FRANELA;30000.0;2;60000;nan;4020.37
2019-04-12;FRANELA NIÑO;20000.0;2;40000;nan;4508.06
2019-04-13;FRANELA;55000.0;1;55000;nan;4508.06
2019-04-13;GORRA;45000.0;1;45000;nan;4508.06
2019-04-14;FRANELA;63000.0;2;126000;nan;4508.06
2019-04-14;FRANELA;67500.0;1;67500;nan;4508.06
2019-04-17;FRANELA;50000.0;2;100000;nan;4982.71
2019-04-17;FRANELA NIÑO;15000.0;1;15000;nan;4982.71
2019-04-23;FRANELA;0.0;2; -   ;20.0;5286.41
2019-04-23;COLLAR MAPA;25000.0;1;25000;nan;5286.41
2019-04-23;BANDOLERA;45000.0;1;45000;nan;5286.41
2019-04-23;FRANELA;0.0;5; -   ;50.0;5286.41
2019-04-24;TAZA;23000.0;1;23000;nan;5269.68
2019-04-25;FRANELA;39200.0;1;39200;nan;5389.22
2019-04-25;BODY BEBE;0.0;1; -   ;3.0;5389.22
2019-04-27;FRANELA;0.0;1; -   ;10.0;5627.63
2019-04-28;FRANELA NIÑO;0.0;2; -   ;29.0;5627.63
2019-04-29;FRANELA;70000.0;1;70000;nan;5813.74
2019-04-29;FRANELA;80000.0;1;80000;nan;5813.74
2019-05-01;FRANELA NIÑO;0.0;2; -   ;9.0;6124.24
2019-05-02;TAZA;0.0;1; -   ;4.0;6138.22
2019-05-03;FRANELA;72000.0;1;72000;nan;6113.34
2019-05-03;FRANELA;66000.0;1;66000;nan;6113.34
2019-05-03;FRANELA;54000.0;1;54000;nan;6113.34
2019-05-03;FRANELA NIÑO;42000.0;1;42000;nan;6113.34
2019-05-03;FRANELA NIÑO;42000.0;1;42000;nan;6113.34
2019-05-03;GORRA;0.0;1; -   ;10.0;6113.34
2019-05-03;CARTUCHERA;0.0;1; -   ;5.0;6113.34
2019-05-06;ESTAMPADO;0.0;1; -   ;15.0;6011.61
2019-05-06;FRANELA NIÑO;0.0;2; -   ;14.0;6011.61
2019-05-06;FRANELA;0.0;1; -   ;10.0;6011.61
2019-05-06;FRANELA;0.0;1; -   ;13.0;6011.61
2019-05-06;PULSERA;0.0;1; -   ;3.0;6011.61
2019-05-06;FRANELA;0.0;1; -   ;10.0;6011.61
2019-05-07;FRANELA;0.0;2; -   ;26.0;6009.44
2019-05-07;FRANELA;0.0;1; -   ;10.0;6009.44
2019-05-07;FRANELA;0.0;1; -   ;10.0;6009.44
2019-05-07;FRANELA;0.0;1; -   ;3.0;6009.44
2019-05-09;PORTA COSMETICO;42000.0;1;42000;nan;5820.21
2019-05-09;GORRA;0.0;1; -   ;10.0;5820.21
2019-05-10;FRANELA;0.0;2; -   ;22.0;5790.21
2019-05-10;FRANELA;0.0;1; -   ;6.0;5790.21
2019-05-10;FRANELA;0.0;6; -   ;48.0;5790.21
2019-05-10;PULSERA;12000.0;1;12000;nan;5790.21
2019-05-11;FRANELA;0.0;4; -   ;32.0;5790.21
2019-05-11;FRANELA;0.0;3; -   ;15.0;5790.21
2019-05-12;GORRA;60000.0;1;60000;nan;5790.21
2019-05-12;FRANELA;0.0;2; -   ;24.0;5790.21
2019-05-12;FRANELA NIÑO;0.0;3; -   ;16.0;5790.21
2019-05-12;COLLAR MAPA;28500.0;1;28500;nan;5790.21
2019-05-12;FRANELA;0.0;1; -   ;12.0;5790.21
2019-05-12;PULSERA;0.0;1; -   ;3.0;5790.21
2019-05-12;FRANELA NIÑO;0.0;1; -   ;3.0;5790.21
2019-05-12;BODY BEBE;0.0;1; -   ;2.0;5790.21
2019-05-14;GORRA;0.0;1; -   ;10.0;5602.74
2019-05-14;LLAVERO;0.0;4; -   ;8.0;5602.74
2019-05-14;VASO;0.0;2; -   ;8.0;5602.74
2019-05-14;FRANELA;84000.0;1;84000;nan;5602.74
2019-05-14;VASO;24000.0;4;96000;nan;5602.74
2019-05-14;PORTA COSMETICO;30000.0;1;30000;nan;5602.74
2019-05-16;FRANELA;4.0; -   ;51;nan;5692.45
2019-05-17;FRANELA;60000.0;1;60000;nan;5705.94
2019-05-17;FRANELA;0.0;1; -   ;14.0;5705.94
2019-05-17;FRANELA;0.0;1; -   ;13.0;5705.94
2019-05-17;FRANELA;0.0;1; -   ;7.0;5705.94
2019-05-18;VASO;24000.0;2;48000;nan;5705.94
2019-05-18;FRANELA;80000.0;3;240000;nan;5705.94
2019-05-19;FRANELA NIÑO;62000.0;2;124000;nan;5705.94
2019-05-19;FRANELA;74000.0;1;74000;nan;5705.94
2019-05-20;FRANELA;66000.0;2;132000;nan;5794.14
2019-05-20;FRANELA NIÑO;20000.0;2;40000;nan;5794.14
2019-05-21;FRANELA;0.0;2; -   ;20.0;5777.33
2019-05-22;FRANELA;72000.0;1;72000;nan;5803.43
2019-05-22;FRANELA;0.0;2; -   ;nan;5803.43
2019-05-22;PULSERA;20000.0;1;20000;nan;5803.43
2019-05-22;FRANELA NIÑO;21000.0;1;21000;nan;5803.43
2019-05-23;FRANELA;0.0;1; -   ;17.0;5885.22
2019-05-24;VASO;25200.0;1;25200;nan;5918.43
2019-05-24;LLAVERO;15750.0;1;15750;nan;5918.43
2019-05-24;LLAVERO;15750.0;2;31500;nan;5918.43
2019-05-24;LLAVERO;15750.0;2;31500;nan;5918.43
2019-05-24;VASO;25200.0;1;25200;nan;5918.43
2019-05-24;FRANELA;81900.0;1;81900;nan;5918.43
2019-05-24;FRANELA NIÑO;44100.0;1;44100;nan;5918.43
2019-05-25;FRANELA;50000.0;1;50000;nan;5918.43
2019-05-25;GORRA;0.0;1; -   ;10.0;5918.43
2019-05-25;FRANELA;0.0;1; -   ;14.0;5918.43
2019-05-25;BODY BEBE;0.0;1; -   ;3.0;5918.43
2019-05-25;FRANELA NIÑO;0.0;1; -   ;3.0;5918.43
2019-05-27;FRANELA;0.0;1; -   ;14.0;5948.63
2019-05-28;FRANELA NIÑO;20000.0;2;40000;nan;6196.51
2019-05-28;FRANELA;80000.0;3;240000;nan;6196.51
2019-05-28;FRANELA;90000.0;1;90000;nan;6196.51
2019-05-28;FRANELA;45000.0;1;45000;nan;6196.51
2019-05-28;TAZA;0.0;1; -   ;4.0;6196.51
2019-05-28;FRANELA;0.0;1; -   ;16.0;6196.51
2019-05-28;FRANELA;81900.0;1;81900;nan;6196.51
2019-05-30;FRANELA;80000.0;4;320000;nan;6272.33
2019-05-30;ESTAMPADO;20000.0;2;40000;nan;6272.33
2019-05-30;PULSERA;10000.0;1;10000;nan;6272.33
